3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02,3.519737106776584596e+02
2.359350339447814804e+02,2.359350339447814804e+02,2.359350339447814804e+02,2.359350339447814804e+02,2.359350339447814804e+02,2.359350339447814804e+02,2.359350339447814804e+02,2.359350339447814804e+02,2.359350339447814804e+02
1.581519828152896423e+02,1.581519828152896423e+02,1.581519828152896423e+02,1.581519828152896423e+02,1.581519828152896423e+02,1.581519828152896423e+02,1.581519828152896423e+02,1.581519828152896423e+02,1.581519828152896423e+02
1.060124444013719796e+02,1.060124444013719796e+02,1.060124444013719796e+02,1.060124444013719796e+02,1.060124444013719796e+02,1.060124444013719796e+02,1.060124444013719796e+02,1.060124444013719796e+02,1.060124444013719796e+02
7.106226661147790935e+01,7.106226661147790935e+01,7.106226661147790935e+01,7.106226661147790935e+01,7.106226661147790935e+01,7.106226661147790935e+01,7.106226661147790935e+01,7.106226661147790935e+01,7.106226661147790935e+01
4.763446182640247883e+01,4.763446182640247883e+01,4.763446182640247883e+01,4.763446182640247883e+01,4.763446182640247883e+01,4.763446182640247883e+01,4.763446182640247883e+01,4.763446182640247883e+01,4.763446182640247883e+01
3.193033464435682944e+01,3.193033464435682944e+01,3.193033464435682944e+01,3.193033464435682944e+01,3.193033464435682944e+01,3.193033464435682944e+01,3.193033464435682944e+01,3.193033464435682944e+01,3.193033464435682944e+01
2.140354338873912710e+01,2.140354338873912710e+01,2.140354338873912710e+01,2.140354338873912710e+01,2.140354338873912710e+01,2.140354338873912710e+01,2.140354338873912710e+01,2.140354338873912710e+01,2.140354338873912710e+01
1.434722418966533297e+01,1.434722418966533297e+01,1.434722418966533297e+01,1.434722418966533297e+01,1.434722418966533297e+01,1.434722418966533297e+01,1.434722418966533297e+01,1.434722418966533297e+01,1.434722418966533297e+01
9.617231979300049360e+00,9.617231979300049360e+00,9.617231979300049360e+00,9.617231979300049360e+00,9.617231979300049360e+00,9.617231979300049360e+00,9.617231979300049360e+00,9.617231979300049360e+00,9.617231979300049360e+00
6.446623383099794324e+00,6.446623383099794324e+00,6.446623383099794324e+00,6.446623383099794324e+00,6.446623383099794324e+00,6.446623383099794324e+00,6.446623383099794324e+00,6.446623383099794324e+00,6.446623383099794324e+00
4.321300882933858389e+00,4.321300882933858389e+00,4.321300882933858389e+00,4.321300882933858389e+00,4.321300882933858389e+00,4.321300882933858389e+00,4.321300882933858389e+00,4.321300882933858389e+00,4.321300882933858389e+00
2.896654606782138597e+00,2.896654606782138597e+00,2.896654606782138597e+00,2.896654606782138597e+00,2.896654606782138597e+00,2.896654606782138597e+00,2.896654606782138597e+00,2.896654606782138597e+00,2.896654606782138597e+00
1.941685649367538735e+00,1.941685649367538735e+00,1.941685649367538735e+00,1.941685649367538735e+00,1.941685649367538735e+00,1.941685649367538735e+00,1.941685649367538735e+00,1.941685649367538735e+00,1.941685649367538735e+00
1.301550813870781420e+00,1.301550813870781420e+00,1.301550813870781420e+00,1.301550813870781420e+00,1.301550813870781420e+00,1.301550813870781420e+00,1.301550813870781420e+00,1.301550813870781420e+00,1.301550813870781420e+00
8.724556014715810770e-01,8.724556014715810770e-01,8.724556014715810770e-01,8.724556014715810770e-01,8.724556014715810770e-01,8.724556014715810770e-01,8.724556014715810770e-01,8.724556014715810770e-01,8.724556014715810770e-01
5.848244789424782430e-01,5.848244789424782430e-01,5.848244789424782430e-01,5.848244789424782430e-01,5.848244789424782430e-01,5.848244789424782430e-01,5.848244789424782430e-01,5.848244789424782430e-01,5.848244789424782430e-01
3.920195716474996761e-01,3.920195716474996761e-01,3.920195716474996761e-01,3.920195716474996761e-01,3.920195716474996761e-01,3.920195716474996761e-01,3.920195716474996761e-01,3.920195716474996761e-01,3.920195716474996761e-01
2.627785773136220859e-01,2.627785773136220859e-01,2.627785773136220859e-01,2.627785773136220859e-01,2.627785773136220859e-01,2.627785773136220859e-01,2.627785773136220859e-01,2.627785773136220859e-01,2.627785773136220859e-01
1.761457480420459687e-01,1.761457480420459687e-01,1.761457480420459687e-01,1.761457480420459687e-01,1.761457480420459687e-01,1.761457480420459687e-01,1.761457480420459687e-01,1.761457480420459687e-01,1.761457480420459687e-01
1.180740259365256895e-01,1.180740259365256895e-01,1.180740259365256895e-01,1.180740259365256895e-01,1.180740259365256895e-01,1.180740259365256895e-01,1.180740259365256895e-01,1.180740259365256895e-01,1.180740259365256895e-01
7.914738650138472553e-02,7.914738650138472553e-02,7.914738650138472553e-02,7.914738650138472553e-02,7.914738650138472553e-02,7.914738650138472553e-02,7.914738650138472553e-02,7.914738650138472553e-02,7.914738650138472553e-02
5.305407976320995062e-02,5.305407976320995062e-02,5.305407976320995062e-02,5.305407976320995062e-02,5.305407976320995062e-02,5.305407976320995062e-02,5.305407976320995062e-02,5.305407976320995062e-02,5.305407976320995062e-02
3.556321318925317193e-02,3.556321318925317193e-02,3.556321318925317193e-02,3.556321318925317193e-02,3.556321318925317193e-02,3.556321318925317193e-02,3.556321318925317193e-02,3.556321318925317193e-02,3.556321318925317193e-02
2.383873470219530569e-02,2.383873470219530569e-02,2.383873470219530569e-02,2.383873470219530569e-02,2.383873470219530569e-02,2.383873470219530569e-02,2.383873470219530569e-02,2.383873470219530569e-02,2.383873470219530569e-02
1.597958174300686054e-02,1.597958174300686054e-02,1.597958174300686054e-02,1.597958174300686054e-02,1.597958174300686054e-02,1.597958174300686054e-02,1.597958174300686054e-02,1.597958174300686054e-02,1.597958174300686054e-02
1.071143396960255734e-02,1.071143396960255734e-02,1.071143396960255734e-02,1.071143396960255734e-02,1.071143396960255734e-02,1.071143396960255734e-02,1.071143396960255734e-02,1.071143396960255734e-02,1.071143396960255734e-02
7.180088911611860920e-03,7.180088911611860920e-03,7.180088911611860920e-03,7.180088911611860920e-03,7.180088911611860920e-03,7.180088911611860920e-03,7.180088911611860920e-03,7.180088911611860920e-03,7.180088911611860920e-03
4.812957529771618587e-03,4.812957529771618587e-03,4.812957529771618587e-03,4.812957529771618587e-03,4.812957529771618587e-03,4.812957529771618587e-03,4.812957529771618587e-03,4.812957529771618587e-03,4.812957529771618587e-03
3.226221912924069710e-03,3.226221912924069710e-03,3.226221912924069710e-03,3.226221912924069710e-03,3.226221912924069710e-03,3.226221912924069710e-03,3.226221912924069710e-03,3.226221912924069710e-03,3.226221912924069710e-03
2.162601221192438604e-03,2.162601221192438604e-03,2.162601221192438604e-03,2.162601221192438604e-03,2.162601221192438604e-03,2.162601221192438604e-03,2.162601221192438604e-03,2.162601221192438604e-03,2.162601221192438604e-03
1.449634950146457381e-03,1.449634950146457381e-03,1.449634950146457381e-03,1.449634950146457381e-03,1.449634950146457381e-03,1.449634950146457381e-03,1.449634950146457381e-03,1.449634950146457381e-03,1.449634950146457381e-03
9.717193665170394947e-04,9.717193665170394947e-04,9.717193665170394947e-04,9.717193665170394947e-04,9.717193665170394947e-04,9.717193665170394947e-04,9.717193665170394947e-04,9.717193665170394947e-04,9.717193665170394947e-04
6.513629704974296551e-04,6.513629704974296551e-04,6.513629704974296551e-04,6.513629704974296551e-04,6.513629704974296551e-04,6.513629704974296551e-04,6.513629704974296551e-04,6.513629704974296551e-04,6.513629704974296551e-04
4.366216563697453861e-04,4.366216563697453861e-04,4.366216563697453861e-04,4.366216563697453861e-04,4.366216563697453861e-04,4.366216563697453861e-04,4.366216563697453861e-04,4.366216563697453861e-04,4.366216563697453861e-04
2.926762487979231420e-04,2.926762487979231420e-04,2.926762487979231420e-04,2.926762487979231420e-04,2.926762487979231420e-04,2.926762487979231420e-04,2.926762487979231420e-04,2.926762487979231420e-04,2.926762487979231420e-04
1.961867565677637279e-04,1.961867565677637279e-04,1.961867565677637279e-04,1.961867565677637279e-04,1.961867565677637279e-04,1.961867565677637279e-04,1.961867565677637279e-04,1.961867565677637279e-04,1.961867565677637279e-04
1.315079156940853898e-04,1.315079156940853898e-04,1.315079156940853898e-04,1.315079156940853898e-04,1.315079156940853898e-04,1.315079156940853898e-04,1.315079156940853898e-04,1.315079156940853898e-04,1.315079156940853898e-04
8.815239210211103945e-05,8.815239210211103945e-05,8.815239210211103945e-05,8.815239210211103945e-05,8.815239210211103945e-05,8.815239210211103945e-05,8.815239210211103945e-05,8.815239210211103945e-05,8.815239210211103945e-05
5.909031553203846366e-05,5.909031553203846366e-05,5.909031553203846366e-05,5.909031553203846366e-05,5.909031553203846366e-05,5.909031553203846366e-05,5.909031553203846366e-05,5.909031553203846366e-05,5.909031553203846366e-05
3.960942302769625300e-05,3.960942302769625300e-05,3.960942302769625300e-05,3.960942302769625300e-05,3.960942302769625300e-05,3.960942302769625300e-05,3.960942302769625300e-05,3.960942302769625300e-05,3.960942302769625300e-05
2.655099026737069289e-05,2.655099026737069289e-05,2.655099026737069289e-05,2.655099026737069289e-05,2.655099026737069289e-05,2.655099026737069289e-05,2.655099026737069289e-05,2.655099026737069289e-05,2.655099026737069289e-05
1.779766101831563129e-05,1.779766101831563129e-05,1.779766101831563129e-05,1.779766101831563129e-05,1.779766101831563129e-05,1.779766101831563129e-05,1.779766101831563129e-05,1.779766101831563129e-05,1.779766101831563129e-05
1.193012895312413842e-05,1.193012895312413842e-05,1.193012895312413842e-05,1.193012895312413842e-05,1.193012895312413842e-05,1.193012895312413842e-05,1.193012895312413842e-05,1.193012895312413842e-05,1.193012895312413842e-05
7.997004589069240144e-06,7.997004589069240144e-06,7.997004589069240144e-06,7.997004589069240144e-06,7.997004589069240144e-06,7.997004589069240144e-06,7.997004589069240144e-06,7.997004589069240144e-06,7.997004589069240144e-06
5.360552484292081503e-06,5.360552484292081503e-06,5.360552484292081503e-06,5.360552484292081503e-06,5.360552484292081503e-06,5.360552484292081503e-06,5.360552484292081503e-06,5.360552484292081503e-06,5.360552484292081503e-06
3.593285788047159067e-06,3.593285788047159067e-06,3.593285788047159067e-06,3.593285788047159067e-06,3.593285788047159067e-06,3.593285788047159067e-06,3.593285788047159067e-06,3.593285788047159067e-06,3.593285788047159067e-06
2.408651494862966833e-06,2.408651494862966833e-06,2.408651494862966833e-06,2.408651494862966833e-06,2.408651494862966833e-06,2.408651494862966833e-06,2.408651494862966833e-06,2.408651494862966833e-06,2.408651494862966833e-06
1.614567380920369070e-06,1.614567380920369070e-06,1.614567380920369070e-06,1.614567380920369070e-06,1.614567380920369070e-06,1.614567380920369070e-06,1.614567380920369070e-06,1.614567380920369070e-06,1.614567380920369070e-06
1.082276881106177157e-06,1.082276881106177157e-06,1.082276881106177157e-06,1.082276881106177157e-06,1.082276881106177157e-06,1.082276881106177157e-06,1.082276881106177157e-06,1.082276881106177157e-06,1.082276881106177157e-06
7.254718887663966450e-07,7.254718887663966450e-07,7.254718887663966450e-07,7.254718887663966450e-07,7.254718887663966450e-07,7.254718887663966450e-07,7.254718887663966450e-07,7.254718887663966450e-07,7.254718887663966450e-07
4.862983498754574143e-07,4.862983498754574143e-07,4.862983498754574143e-07,4.862983498754574143e-07,4.862983498754574143e-07,4.862983498754574143e-07,4.862983498754574143e-07,4.862983498754574143e-07,4.862983498754574143e-07
3.259755322755701552e-07,3.259755322755701552e-07,3.259755322755701552e-07,3.259755322755701552e-07,3.259755322755701552e-07,3.259755322755701552e-07,3.259755322755701552e-07,3.259755322755701552e-07,3.259755322755701552e-07
2.185079338014540601e-07,2.185079338014540601e-07,2.185079338014540601e-07,2.185079338014540601e-07,2.185079338014540601e-07,2.185079338014540601e-07,2.185079338014540601e-07,2.185079338014540601e-07,2.185079338014540601e-07
